,Capacity (mah),Nominal voltage (V),Cells configuration,Discharge (C),Battery height (mm),Bettry length (mm),Battery width (mm),Battery weight (g),Battery price (€),Motor name,Shaft diameter (mm),Motor diameter (mm),Motor height (mm),Magnetic poles,KV (rpm/V),Motor weight (g),No load current @10V (A),Resistance (Ohm),Motor price (€),Propeller Name,Propeller diameter (in),Propeller pitch (in),Propeller weight (g),Propeller material,Propeller price (€),Total weight (g),Total price (€),Peak rotational speed (rpm),Peak torque (Nm),Peak current (A),Peak thrust (kgf),Total thrust (kgf),Hovering rotational speed (rpm),Hovering torque (Nm),Hovering current (A),Hovering PWM,Hovering time (m)
25524,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,198.28,,34887.03962289182,0.11917380751019808,74.87911163487249,1.3875814498151235,5.550325799260494,6706.651156856629,0.005640563584468326,3.5443539989246027,0.10426335626218822,5.50170778819399
25525,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,201.4,,33262.41813735953,0.12276500947692912,77.13553036477845,1.1998920445991414,4.799568178396566,6908.244304218603,0.006703181775048603,4.211643495377049,0.11194400473975312,4.630021515687251
25528,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,198.12,,44197.22683568681,0.09859377534315254,61.94829606154611,1.2921402483341453,5.168560993336581,8824.668598550415,0.005005076950322864,3.144782599553126,0.12487513592599891,6.200746596210164
25529,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,206.68,,25446.573402721377,0.14004181963258444,87.9908702739981,1.2148845870345855,4.859538348138342,,,,,
25532,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,202.92000000000002,,25446.573402721377,0.14004181963258444,87.9908702739981,1.2148845870345855,4.859538348138342,,,,,
25534,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,204.2,,29906.386340965477,0.13018346847749598,81.79668563754797,1.1665335388911027,4.666134155564411,,,,,
25535,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,195.8,,49443.07678185867,0.08699790104243976,54.66239335852963,0.9062848402773964,3.6251393611095857,11921.960274632502,0.006261188949044138,3.934021031134568,0.16615377721902436,4.95676048645226
25536,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,190.68,,25166.55438897621,0.06512926102072882,30.691441193350958,0.7509285391808928,3.003714156723571,6706.645512126736,0.005640092918032878,2.6578260449807374,0.15457523532808778,7.336823279621871
25537,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,193.8,,23976.739500751293,0.0669995318434465,31.572785554999044,0.6484469165174488,2.593787666069795,6908.242357016487,0.006703321248619695,3.1588657194769767,0.1677584245992553,6.1731019079939475
25538,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,205.8,,15908.798045151221,0.07968153444329612,37.549038485073176,0.6065606188070083,2.426242475228033,4749.418697905278,0.008513603246594297,4.011941047375055,0.15263572240032533,4.860490164170911
25539,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,202.6,,18168.933752881756,0.07612882560434486,35.87486388675426,0.579978263805966,2.319913055223864,5555.0109641732215,0.008500741229219205,4.005880201887493,0.16460884739821754,4.867844023596107
25540,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,190.52,,32029.347450191537,0.054341631992241506,25.607890777635898,0.7053382348002526,2.8213529392010104,8824.6682389741,0.005005052248706913,2.3585638467340893,0.18031125273369392,8.267743112827626
25541,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,199.07999999999998,,18280.992614699324,0.07595268022161467,35.79185732244495,0.6523963080608935,2.609585232243574,5250.1846910701925,0.007553951494570296,3.5597788325602324,0.15098928100640505,5.477868406216513
25542,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,202.72,,25166.55438897621,0.06512926102072882,30.691441193350958,0.7509285391808928,3.003714156723571,6706.645512126736,0.005640092918032878,2.6578260449807374,0.15457523532808778,7.336823279621871
25543,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,201.8,,18688.407287095302,0.07531226480756265,35.490068676225704,0.5800706894569508,2.3202827578278034,5713.351623574021,0.00840823256231185,3.962281512572149,0.16610257756075705,4.9214070070809806
25544,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,195.32,,18280.992614699324,0.07595268022161467,35.79185732244495,0.6523963080608935,2.609585232243574,5250.1846910701925,0.007553951494570296,3.5597788325602324,0.15098928100640505,5.477868406216513
25546,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,196.6,,21525.499109097782,0.07085263826357657,33.38851917844609,0.628656045564378,2.514624182257512,6305.0851211827785,0.007308374867396922,3.4439905186036404,0.16448156638585124,5.662036493615621
25547,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,188.2,,35933.543214856414,0.04820462404414415,22.71589391492118,0.49737789209330074,1.989511568373203,11921.960274785944,0.0062611889641534186,2.9505157875208243,0.2388161649840699,6.609013950196452
25548,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,190.68,,28826.71177137677,0.08372846732509094,52.608147568967745,0.9693145712238082,3.8772582848952326,6706.645912407834,0.00564015872116765,3.5438503593425312,0.1210206680411979,5.502489671606144
25549,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,193.8,,27394.095223392716,0.08572853754585331,53.8648287514099,0.833036597518673,3.332146390074692,6908.242370416352,0.006703322486509347,4.211822499766831,0.13186621644313656,4.629824737647309
25550,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,205.8,,17889.31575222757,0.09899812207071562,62.20235460330915,0.7562618079004012,3.025047231601605,4749.419348752807,0.008513689920872437,5.349362291805883,0.12215869776364435,3.645294324123451
25551,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,202.6,,20517.605717731498,0.09532877698397196,59.89683708970922,0.7289043226818114,2.9156172907272455,5555.0109607580525,0.008500740882131224,5.341173172427829,0.13112554478970484,3.650883311678187
25552,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,190.52,,37273.06278284707,0.07193655053066352,45.19906773434469,0.9379717710376753,3.751887084150701,8824.668617653551,0.005005078351902855,3.1447843482363473,0.13974913034507802,6.2007431482339825
25553,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,199.07999999999998,,20648.575876240764,0.0951459300706011,59.781950985753724,0.8202482574237653,3.280993029695061,5250.183044347145,0.007553652611248207,4.745998942887938,0.1200520477391824,4.108724050438633
25554,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,202.72,,28826.71177137677,0.08372846732509094,52.608147568967745,0.9693145712238082,3.8772582848952326,6706.645912407834,0.00564015872116765,3.5438503593425312,0.1210206680411979,5.502489671606144
25555,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,201.8,,21125.284506444536,0.09448039906260551,59.36378552066269,0.7303883555254557,2.9215534221018227,5713.3517187661155,0.00840824560354198,5.283058242013833,0.1321625913813278,3.691043919395985
25556,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,195.32,,20648.575876240764,0.0951459300706011,59.781950985753724,0.8202482574237653,3.280993029695061,5250.183044347145,0.007553652611248207,4.745998942887938,0.1200520477391824,4.108724050438633
25558,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,196.6,,24469.07642603822,0.08981214476111327,56.43063471400156,0.7999485751460776,3.1997943005843106,6305.0851213129445,0.007308374887737378,4.591987383523367,0.12995440020866658,4.246527346736289
25559,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,188.2,,42237.36844822428,0.06500590328799785,40.84441364190853,0.673994696275997,2.695978785103988,11921.9602750286,0.006261188985253944,3.934021076395336,0.1847606340328748,4.956760429424913
26220,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,186.68,,27199.965991301247,0.07519754523731192,55.122679659955814,0.8690373880331543,3.4761495521326173,6706.645640594937,0.005640106125556693,4.134415286698295,0.12004773386060623,4.716507328796308
26221,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,189.8,,25776.405595020624,0.076598699682939,56.14977951297213,0.7429627252089703,2.9718509008358813,6908.242357729495,0.006703321359822022,4.913791281279283,0.13242043507319087,3.9684225242312823
26222,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,6045 plastic,6.0,4.5,6.0,Plastic,,201.8,,16545.779618496406,0.085684041377412,62.80968281493765,0.653022220914719,2.612088883658876,4749.418698928895,0.008513603434670834,6.240797458052001,0.12933555961186283,3.1246006830169932
26223,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,198.6,,19063.28490317774,0.08320616005201309,60.99330093565819,0.6348105212911684,2.5392420851646738,5555.01095848776,0.008500740635473729,6.231368344258467,0.13698540042113894,3.1293287321021785
26224,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,186.52,,35792.63423032471,0.06674012022439228,48.92306332588405,0.8691587394074581,3.4766349576298325,8824.668614906963,0.005005078390647122,3.668915131856992,0.1342643338577293,5.314922613140476
26225,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,195.07999999999998,,19189.3998588439,0.08308203006852362,60.90230890415303,0.7146729409050185,2.858691763620074,5250.183938649933,0.0075538152775011394,5.53723550296792,0.1247566828741651,3.5216129040471795
26226,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,198.72,,27199.965991301247,0.07519754523731192,55.122679659955814,0.8690373880331543,3.4761495521326173,6706.645640594937,0.005640106125556693,4.134415286698295,0.12004773386060623,4.716507328796308
26227,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,197.8,,19648.98440667791,0.0826296890364962,60.570718321300205,0.6373887863174966,2.5495551452699865,5713.351742623284,0.008408248694465695,6.163572432933244,0.13760678701417742,3.1637496293233225
26228,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,KingKong 6040,6.0,4.0,3.38,Plastic,,191.32,,19189.3998588439,0.08308203006852362,60.90230890415303,0.7146729409050185,2.858691763620074,5250.183938649933,0.0075538152775011394,5.53723550296792,0.1247566828741651,3.5216129040471795
26229,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,204.92000000000002,,16545.779618496406,0.085684041377412,62.80968281493765,0.653022220914719,2.612088883658876,4749.418698928895,0.008513603434670834,6.240797458052001,0.12933555961186283,3.1246006830169932
26230,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,192.6,,22897.416595127153,0.07943237519586566,58.226972153587916,0.7060892781578837,2.8243571126315348,6305.085123671739,0.007308375149223455,5.357318993761404,0.13253213560834987,3.6398803249736935
26231,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,184.2,,41023.39615474283,0.06159168722248598,45.149064823417866,0.6380369430567963,2.552147772227185,11921.960324039806,0.006261193560767337,4.589697928941289,0.17647955264046633,4.248645619363906
26232,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,177.04,,16552.377921765776,0.030001565962022764,78.54391601738538,0.34159183581182434,1.3663673432472974,6706.445851528814,0.005602419350222715,14.569255131839693,0.19531917282380376,1.3384349318850655
26233,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,180.16,,15554.019421098905,0.030086309263032563,78.76577346197803,0.28743069969986795,1.1497227987994718,,,,,
26234,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,6045 plastic,6.0,4.5,6.0,Plastic,,192.16,,9483.772907856424,0.030601567790162633,80.11471713158747,0.22936149549240342,0.9174459819696137,4749.413164541857,0.008512571746040377,22.283208489956113,0.2838482469441737,0.8750983956726603
26235,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,188.96,,11074.959263554156,0.030466503697421474,79.76112016365464,0.2286838979007644,0.9147355916030576,,,,,
26236,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,176.88,,23002.297493850023,0.029454079784205195,77.11060055692222,0.37852703436341,1.51410813745364,8824.86128067457,0.005037437455899773,13.2721707469954,0.18526926930311838,1.4692396874425744
26237,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,185.44,,11155.867400230189,0.030459636001481022,79.74314057772663,0.25778533473652276,1.031141338946091,,,,,
26238,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,189.08,,16552.377921765776,0.030001565962022764,78.54391601738538,0.34159183581182434,1.3663673432472974,6706.445851528814,0.005602419350222715,14.569255131839693,0.19531917282380376,1.3384349318850655
26239,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,188.16,,11451.701768292725,0.030434524800407092,79.67739960704607,0.23099398477622576,0.923975939104903,,,,,
26240,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,KingKong 6040,6.0,4.0,3.38,Plastic,,181.68,,11155.867400230189,0.030459636001481022,79.74314057772663,0.25778533473652276,1.031141338946091,,,,,
26241,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,195.28,,9483.772907856424,0.030601567790162633,80.11471713158747,0.22936149549240342,0.9174459819696137,4749.413164541857,0.008512571746040377,22.283208489956113,0.2838482469441737,0.8750983956726603
26242,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,182.96,,13588.677448344766,0.03025313267104002,79.20251612259005,0.26474888567683547,1.0589955427073419,6305.084135953893,0.007308219268294595,19.132471474961175,0.2497329885764302,1.0192096732259506
26243,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0802,1.0,10.6,14.7,,25000,2.04,,0.18,11.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,174.56,,27346.2446201708,0.0290853541013488,76.14527897329539,0.2976556032898786,1.1906224131595144,11921.95927478447,0.006261092500693955,16.391251837230676,0.23157457443870946,1.1896589835626947
26244,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,178.76,,21616.786480354283,0.049160443417501726,113.25753111760274,0.564231427078987,2.256925708315948,6706.989234097953,0.005702049079010414,13.278057685470369,0.13005312058323257,1.468588287678404
26245,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,181.88,,20328.440046848787,0.0493687959814909,113.73754096615173,0.475449740687644,1.901798962750576,6908.242769382462,0.0067033875726332445,15.44364741115099,0.14852270399542938,1.2626550892323627
26246,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,6045 plastic,6.0,4.5,6.0,Plastic,,193.88,,12451.9228970552,0.05064259354151434,116.67215987442057,0.3826841120452654,1.5307364481810617,4749.411500445286,0.008512288044356742,19.607928981404392,0.17621957274734235,0.9944956460467218
26247,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,190.68,,14523.70885226339,0.050307542421273437,115.90025750660828,0.38069584091018394,1.5227833636407357,5554.99567579806,0.008498307842919002,19.57319068395752,0.17840736938433652,0.9962606666874446
26248,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,178.6,,29891.430391469803,0.04782226043337496,110.17457884073406,0.6194336697049999,2.4777346788199996,8824.668950774056,0.005005128884948983,11.531107977833516,0.1221565195432405,1.6910777383652331
26249,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,187.16,,14628.91960930942,0.050290527641382185,115.86105826776848,0.4290925332404986,1.7163701329619945,5250.1840610241225,0.007553837193008779,17.40284038117438,0.1595804903074199,1.1205067433184204
26250,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,190.8,,21616.786480354283,0.049160443417501726,113.25753111760274,0.564231427078987,2.256925708315948,6706.989234097953,0.005702049079010414,13.278057685470369,0.13005312058323257,1.468588287678404
26251,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,189.88,,15013.503445407752,0.05022833239153896,115.71777069843229,0.384336176872953,1.537344707491812,5713.34320959233,0.00840697583482204,19.365416253143078,0.1771809595608985,1.006949695534434
26252,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,KingKong 6040,6.0,4.0,3.38,Plastic,,183.4,,14628.91960930942,0.050290527641382185,115.86105826776848,0.4290925332404986,1.7163701329619945,5250.1840610241225,0.007553837193008779,17.40284038117438,0.1595804903074199,1.1205067433184204
26253,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,Quanum Carbon Fiber Propeller 6045 Self-Locking,6.0,4.5,6.78,Carbon Fiber,,197.0,,12451.9228970552,0.05064259354151434,116.67215987442057,0.3826841120452654,1.5307364481810617,4749.411500445286,0.008512288044356742,19.607928981404392,0.17621957274734235,0.9944956460467218
26254,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,184.68,,17786.368695533594,0.04977990208627843,114.68466143981611,0.43916237994879054,1.7566495197951622,6305.106851065407,0.007311693920752732,16.85247272765547,0.1582836107251007,1.157100225891471
26255,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F0803,1.0,10.6,15.7,,22000,2.47,,0.122,11.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,176.28,,35416.286987060834,0.04692877556981022,108.11613748619195,0.48400304063787436,1.9360121625514974,11921.967947791474,0.006261854074296138,14.42779128259621,0.1555471736802202,1.3515582266235189
26316,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,TMOTOR F1103,1.5,14.4,14.0,,8000,5.3,,0.163,12.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,190.07999999999998,,28549.950904778114,0.08224738947787985,68.90341188283887,0.951892774211891,3.807571096847564,6706.65977455441,0.005641883770159232,4.72800609208011,0.10871604492083488,4.124360167949969
