,Capacity (mah),Nominal voltage (V),Cells configuration,Discharge (C),Battery height (mm),Bettry length (mm),Battery width (mm),Battery weight (g),Battery price (€),Motor name,Shaft diameter (mm),Motor diameter (mm),Motor height (mm),Magnetic poles,KV (rpm/V),Motor weight (g),No load current @10V (A),Resistance (Ohm),Motor price (€),Propeller Name,Propeller diameter (in),Propeller pitch (in),Propeller weight (g),Propeller material,Propeller price (€),Total weight (g),Total price (€),Peak rotational speed (rpm),Peak torque (Nm),Peak current (A),Peak thrust (kgf),Total thrust (kgf),Hovering rotational speed (rpm),Hovering torque (Nm),Hovering current (A),Hovering PWM,Hovering time (m)
7157,800,11.1,3S1P,40,23.0,52.0,30.0,72.0,,DYS D2812-14,3.175,28.0,12.0,,1600,22.0,,0.27,,DALPROP 6040,6.0,4.0,4.32,Nylon,,177.28,,14279.20567678724,0.0480890297244374,8.057394266696198,0.410011023770425,1.6400440950817,5250.183941773442,0.007553815713666876,1.2656539740173354,0.3264046429363137,9.481264426413944
68537,3500,7.4,2S1P,60,18.8,92.8,46.5,149.0,30.0,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,184.07999999999998,,12665.165253686759,0.03851887691379229,28.23581150527651,0.3272354454081039,1.3089417816324156,5250.1839432777815,0.0075538159890882455,5.537236537179505,0.24951339350981933,9.481263740042763
68540,3500,7.4,2S1P,60,18.8,92.8,46.5,149.0,30.0,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,KingKong 6040,6.0,4.0,3.38,Plastic,,180.32,,12665.165253686759,0.03851887691379229,28.23581150527651,0.3272354454081039,1.3089417816324156,5250.1839432777815,0.0075538159890882455,5.537236537179505,0.24951339350981933,9.481263740042763
33355,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan 5050 3-Blades BN,5.0,5.0,5.0,Poly Carbonate,,202.8,,19284.585236868774,0.07981711587463662,23.40360072049847,0.6153474208787686,2.4613896835150744,5713.351692133349,0.008408242796027733,2.465425554455372,0.2238071483776981,9.430420625755245
58696,2300,11.1,3S1P,45,23.2,106.0,35.5,179.0,,TMOTOR F1203,2.0,15.5,14.05,,7000,4.45,,0.198,15.0,Carbon Fiber 5030,5.0,3.0,2.18,Carbon Fiber,,205.52,,29696.764867766375,0.04724769422200071,34.63436878227534,0.6118714649099023,2.447485859639609,8824.66858920879,0.0050050761232491615,3.6689118274437034,0.17901905253598147,9.403333092372982
7607,800,11.1,3S1P,40,23.0,52.0,30.0,72.0,,TMOTOR V2306 V2.0,4.0,27.9,30.3,,1950,32.0,,0.064,14.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,206.4,,21182.870864352604,0.018133662792176774,3.7029578176874667,0.18416108124240324,0.736644324969613,11921.960274751045,0.006261188964745774,1.2785568415078696,0.5581669747549654,9.385581939280671
51046,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,184.39999999999998,,14056.549149094608,0.032208327534656384,15.515101592317851,0.28214542249363833,1.1285816899745533,6305.0851201979085,0.007308374774522593,3.520523552779463,0.318434766632722,9.373605801883192
52030,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,182.8,,14056.549149094608,0.032208327534656384,15.515101592317851,0.28214542249363833,1.1285816899745533,6305.0851201979085,0.007308374774522593,3.520523552779463,0.318434766632722,9.373605801883192
53014,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,iFlight XING X1404 ,2.0,18.3,12.5,,4600,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,178.8,,14056.549149094608,0.032208327534656384,15.515101592317851,0.28214542249363833,1.1285816899745533,6305.0851201979085,0.007308374774522593,3.520523552779463,0.318434766632722,9.373605801883192
28398,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,167.92000000000002,,21526.27417066749,0.04878031301048914,19.41139645613957,0.5597980910877998,2.239192364351199,6706.64562288003,0.005640103951889012,2.2443951509321747,0.2156159806418186,9.35664113838331
29382,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,185.92000000000002,,21526.27417066749,0.04878031301048914,19.41139645613957,0.5597980910877998,2.239192364351199,6706.64562288003,0.005640103951889012,2.2443951509321747,0.2156159806418186,9.35664113838331
29376,1400,11.1,3S1P,50,19.5,85.0,35.0,131.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,173.88,,21526.27417066749,0.04878031301048914,19.41139645613957,0.5597980910877998,2.239192364351199,6706.64562288003,0.005640103951889012,2.2443951509321747,0.2156159806418186,9.35664113838331
28392,1400,11.1,3S1P,45,18.7,86.0,35.5,113.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,155.88,,21526.27417066749,0.04878031301048914,19.41139645613957,0.5597980910877998,2.239192364351199,6706.64562288003,0.005640103951889012,2.2443951509321747,0.2156159806418186,9.35664113838331
68629,3500,7.4,2S1P,60,18.8,92.8,46.5,149.0,30.0,TMOTOR F1103,1.5,14.4,14.0,,8000,5.3,,0.163,12.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,182.2,,17654.235994015038,0.038030370242041145,31.860248470847367,0.36470773890688657,1.4588309556275463,6908.242322230298,0.006703316020079415,5.615752570881062,0.24039161612600052,9.34870248241069
32339,1550,11.1,3S1P,25,24.0,91.0,30.0,142.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,182.4,,28707.322123936156,0.031819993282455154,12.662291236902108,0.32611640051688595,1.3044656020675438,11921.960274511068,0.006261188956056168,2.491546658679495,0.3454946875141277,9.331553121434364
35291,1550,11.1,3S1P,75,27.5,72.0,36.0,136.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,176.4,,28707.322123936156,0.031819993282455154,12.662291236902108,0.32611640051688595,1.3044656020675438,11921.960274511068,0.006261188956056168,2.491546658679495,0.3454946875141277,9.331553121434364
34307,1550,11.1,3S1P,75,27.0,72.0,36.0,136.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,176.4,,28707.322123936156,0.031819993282455154,12.662291236902108,0.32611640051688595,1.3044656020675438,11921.960274511068,0.006261188956056168,2.491546658679495,0.3454946875141277,9.331553121434364
33323,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,Gemfan 3052 - Flash,3.0,5.2,1.6,Poly Carbonate,,168.4,,28707.322123936156,0.031819993282455154,12.662291236902108,0.32611640051688595,1.3044656020675438,11921.960274511068,0.006261188956056168,2.491546658679495,0.3454946875141277,9.331553121434364
33351,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,Gemfan Hurricane 51499,5.1,4.99,5.2,Poly Carbonate,,203.6,,18935.637505765568,0.08217837251999487,24.095957329830224,0.6268427946433182,2.5073711785732726,5555.010958482127,0.008500740634800188,2.492547337313077,0.2191523428728416,9.32780679907291
33350,1550,11.1,3S1P,45,25.0,72.0,36.5,128.0,,EMAX ECO Micro Series 1407,2.0,18.8,31.2,9N12P,2800,13.7,0.7,0.18,13.0,6045 plastic,6.0,4.5,6.0,Plastic,,206.8,,17311.778259247585,0.09316668995008705,27.317900279270667,0.7110142694743532,2.844057077897413,4749.418697482168,0.00851360317069859,2.4963188298261447,0.19329354529326076,9.313714146689843
52122,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,181.72,,18362.310062666635,0.03635111456339473,22.840078892397692,0.4151770106527388,1.6607080426109553,6706.645621421618,0.005640103805021527,3.5437816341278787,0.24203956496232884,9.31208618561546
51138,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,183.32,,18362.310062666635,0.03635111456339473,22.840078892397692,0.4151770106527388,1.6607080426109553,6706.645621421618,0.005640103805021527,3.5437816341278787,0.24203956496232884,9.31208618561546
53100,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,165.68,,18362.310062666635,0.03635111456339473,22.840078892397692,0.4151770106527388,1.6607080426109553,6706.645621421618,0.005640103805021527,3.5437816341278787,0.24203956496232884,9.31208618561546
51132,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,171.28,,18362.310062666635,0.03635111456339473,22.840078892397692,0.4151770106527388,1.6607080426109553,6706.645621421618,0.005640103805021527,3.5437816341278787,0.24203956496232884,9.31208618561546
52116,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,169.68,,18362.310062666635,0.03635111456339473,22.840078892397692,0.4151770106527388,1.6607080426109553,6706.645621421618,0.005640103805021527,3.5437816341278787,0.24203956496232884,9.31208618561546
53106,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,6000,6.7,1.2,0.19,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,177.72,,18362.310062666635,0.03635111456339473,22.840078892397692,0.4151770106527388,1.6607080426109553,6706.645621421618,0.005640103805021527,3.5437816341278787,0.24203956496232884,9.31208618561546
51114,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,190.92,,21803.55563118071,0.04994910857780982,31.383950512249022,0.5734311860754127,2.2937247443016506,6706.645622666312,0.005640103943412318,3.543781806818153,0.20851730908953764,9.312085731832806
52092,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,177.28,,21803.55563118071,0.04994910857780982,31.383950512249022,0.5734311860754127,2.2937247443016506,6706.645622666312,0.005640103943412318,3.543781806818153,0.20851730908953764,9.312085731832806
52098,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,189.32,,21803.55563118071,0.04994910857780982,31.383950512249022,0.5734311860754127,2.2937247443016506,6706.645622666312,0.005640103943412318,3.543781806818153,0.20851730908953764,9.312085731832806
51108,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,178.88,,21803.55563118071,0.04994910857780982,31.383950512249022,0.5734311860754127,2.2937247443016506,6706.645622666312,0.005640103943412318,3.543781806818153,0.20851730908953764,9.312085731832806
53082,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,Gemfan 6030 Thick hub,6.0,3.0,5.23,Plastic,,185.32,,21803.55563118071,0.04994910857780982,31.383950512249022,0.5734311860754127,2.2937247443016506,6706.645622666312,0.005640103943412318,3.543781806818153,0.20851730908953764,9.312085731832806
53076,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,6000,8.6,1.0,0.12,13.0,6030 Carbon Nylon,6.0,3.0,2.22,Carbon Nylon,1.5,173.28,,21803.55563118071,0.04994910857780982,31.383950512249022,0.5734311860754127,2.2937247443016506,6706.645622666312,0.005640103943412318,3.543781806818153,0.20851730908953764,9.312085731832806
41194,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,148.86,,14208.651981291847,0.03285605167601397,13.074575205552769,0.28791244155338597,1.1516497662135439,6305.085121136561,0.007308374861053954,2.9082586551454455,0.33426288514264946,9.283906007545157
43162,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,204.8,,18808.255218319046,0.05519977311070539,21.965925546692628,0.48779373837528994,1.9511749535011598,6305.085121187162,0.007308374868120385,2.908258660726226,0.22284192357040938,9.283905989729876
44146,1800,11.1,3S1P,45,20.8,106.0,35.5,158.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,206.8,,18808.255218319046,0.05519977311070539,21.965925546692628,0.48779373837528994,1.9511749535011598,6305.085121187162,0.007308374868120385,2.908258660726226,0.22284192357040938,9.283905989729876
45130,1800,11.1,3S1P,75,19.3,105.0,35.0,159.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,207.8,,18808.255218319046,0.05519977311070539,21.965925546692628,0.48779373837528994,1.9511749535011598,6305.085121187162,0.007308374868120385,2.908258660726226,0.22284192357040938,9.283905989729876
42178,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3800,8.5,,0.28,17.0,T-Motor 5143 Ultra-Light,5.1,4.3,3.7,Poly Carbonate,,204.8,,18808.255218319046,0.05519977311070539,21.965925546692628,0.48779373837528994,1.9511749535011598,6305.085121187162,0.007308374868120385,2.908258660726226,0.22284192357040938,9.283905989729876
51125,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,179.68,,11800.4340673406,0.03379518214828834,15.925604394562521,0.28649703287613354,1.1459881315045342,5250.182823174424,0.007553680395521468,3.559525670645599,0.3019682425989784,9.270898162679838
53096,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,170.32,,11800.4340673406,0.03379518214828834,15.925604394562521,0.28649703287613354,1.1459881315045342,5250.182823174424,0.007553680395521468,3.559525670645599,0.3019682425989784,9.270898162679838
53093,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,174.07999999999998,,11800.4340673406,0.03379518214828834,15.925604394562521,0.28649703287613354,1.1459881315045342,5250.182823174424,0.007553680395521468,3.559525670645599,0.3019682425989784,9.270898162679838
52112,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,174.32,,11800.4340673406,0.03379518214828834,15.925604394562521,0.28649703287613354,1.1459881315045342,5250.182823174424,0.007553680395521468,3.559525670645599,0.3019682425989784,9.270898162679838
51128,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,175.92,,11800.4340673406,0.03379518214828834,15.925604394562521,0.28649703287613354,1.1459881315045342,5250.182823174424,0.007553680395521468,3.559525670645599,0.3019682425989784,9.270898162679838
52109,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,EMAX ECO Micro Series 1106,2.0,14.2,19.9,9N12P,4500,6.7,0.6,0.3,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,178.07999999999998,,11800.4340673406,0.03379518214828834,15.925604394562521,0.28649703287613354,1.1459881315045342,5250.182823174424,0.007553680395521468,3.559525670645599,0.3019682425989784,9.270898162679838
50933,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,184.07999999999998,,13980.693688898491,0.04624573185212641,21.792787716978577,0.3940450858791506,1.5761803435166024,5250.183941617268,0.007553815693332912,3.5596517829553362,0.25242688430051574,9.270569710782876
51920,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,KingKong 6040,6.0,4.0,3.38,Plastic,,178.72,,13980.693688898491,0.04624573185212641,21.792787716978577,0.3940450858791506,1.5761803435166024,5250.183941617268,0.007553815693332912,3.5596517829553362,0.25242688430051574,9.270569710782876
52904,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,KingKong 6040,6.0,4.0,3.38,Plastic,,174.72,,13980.693688898491,0.04624573185212641,21.792787716978577,0.3940450858791506,1.5761803435166024,5250.183941617268,0.007553815693332912,3.5596517829553362,0.25242688430051574,9.270569710782876
52901,2200,7.4,2S1P,50,20.0,87.2,34.0,130.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,178.48000000000002,,13980.693688898491,0.04624573185212641,21.792787716978577,0.3940450858791506,1.5761803435166024,5250.183941617268,0.007553815693332912,3.5596517829553362,0.25242688430051574,9.270569710782876
50936,2200,7.4,2S1P,25,18.53,106.0,34.0,135.6,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,KingKong 6040,6.0,4.0,3.38,Plastic,,180.32,,13980.693688898491,0.04624573185212641,21.792787716978577,0.3940450858791506,1.5761803435166024,5250.183941617268,0.007553815693332912,3.5596517829553362,0.25242688430051574,9.270569710782876
51917,2200,7.4,2S1P,25,21.0,84.0,32.0,134.0,,TMOTOR F15,1.5,14.4,13.3,,4500,7.8,,0.197,14.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,182.48000000000002,,13980.693688898491,0.04624573185212641,21.792787716978577,0.3940450858791506,1.5761803435166024,5250.183941617268,0.007553815693332912,3.5596517829553362,0.25242688430051574,9.270569710782876
18541,1300,7.4,2S1P,25,17.0,70.0,35.0,88.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,134.0,,14882.704139452095,0.027728185863620556,8.71106650065227,0.2645518906009028,1.0582075624036111,6908.242338993033,0.006703319073783595,2.105909123325898,0.39086513525165667,9.259658825734759
26413,1300,14.8,4S1P,75,32.0,72.0,36.0,160.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,206.0,,25123.33103009078,0.07304708051794154,22.94841544036812,0.7079688829223573,2.831875531689429,6908.242357004288,0.006703321246746609,2.1059104784812943,0.1954325936695625,9.259652867135495
25429,1300,14.8,4S1P,75,29.4,72.0,36.0,155.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,201.0,,25123.33103009078,0.07304708051794154,22.94841544036812,0.7079688829223573,2.831875531689429,6908.242357004288,0.006703321246746609,2.1059104784812943,0.1954325936695625,9.259652867135495
24445,1300,14.8,4s1p,45,29.8,72.0,36.5,154.0,,iFlight XING X1404 ,2.0,18.3,12.5,,3000,8.5,,0.28,17.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,200.0,,25123.33103009078,0.07304708051794154,22.94841544036812,0.7079688829223573,2.831875531689429,6908.242357004288,0.006703321246746609,2.1059104784812943,0.1954325936695625,9.259652867135495
6529,800,7.4,2S1P,40,15.0,57.0,30.0,50.0,,TMOTOR P2505,4.0,30.4,28.8,,1850,31.25,,0.069,25.0,Gemfan 5040 R,5.0,4.0,3.0,ABS,,187.0,,13145.009565620489,0.022037773447911472,4.269411941868485,0.20947852098873013,0.8379140839549205,6908.24235700123,0.006703321246301384,1.298644794892024,0.5167285876602773,9.240402030793756
41261,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,151.74,,12691.037207696503,0.0386645705410317,14.98109412779551,0.3284932891757391,1.3139731567029564,5250.1839408547285,0.007553815566150317,2.926824701548113,0.29656448359103843,9.2250143938305
41264,1800,7.4,2S1P,25,17.3,89.79,30.2,100.06,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,147.98000000000002,,12691.037207696503,0.0386645705410317,14.98109412779551,0.3284932891757391,1.3139731567029564,5250.1839408547285,0.007553815566150317,2.926824701548113,0.29656448359103843,9.2250143938305
46184,1800,11.1,3S1P,75,23.0,105.0,35.0,160.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,207.92000000000002,,16689.516319874885,0.06417478459661077,24.865358164329535,0.549725865966768,2.198903463867072,5250.183941869699,0.007553815717922038,2.9268248181132552,0.1977096585349342,9.22501402643061
45200,1800,11.1,3S1P,75,19.3,105.0,35.0,159.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,206.92000000000002,,16689.516319874885,0.06417478459661077,24.865358164329535,0.549725865966768,2.198903463867072,5250.183941869699,0.007553815717922038,2.9268248181132552,0.1977096585349342,9.22501402643061
42248,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,203.92000000000002,,16689.516319874885,0.06417478459661077,24.865358164329535,0.549725865966768,2.198903463867072,5250.183941869699,0.007553815717922038,2.9268248181132552,0.1977096585349342,9.22501402643061
44216,1800,11.1,3S1P,45,20.8,106.0,35.5,158.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,KingKong 6040,6.0,4.0,3.38,Plastic,,205.92000000000002,,16689.516319874885,0.06417478459661077,24.865358164329535,0.549725865966768,2.198903463867072,5250.183941869699,0.007553815717922038,2.9268248181132552,0.1977096585349342,9.22501402643061
43229,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,207.68,,16689.516319874885,0.06417478459661077,24.865358164329535,0.549725865966768,2.198903463867072,5250.183941869699,0.007553815717922038,2.9268248181132552,0.1977096585349342,9.22501402643061
42245,1800,11.1,3S1P,25,26.0,93.0,30.0,156.0,,EMAX ECO Micro Series 1404,1.5,18.8,19.75,9N12P,3700,8.6,0.5,0.265,13.0,DALPROP 6040,6.0,4.0,4.32,Nylon,,207.68,,16689.516319874885,0.06417478459661077,24.865358164329535,0.549725865966768,2.198903463867072,5250.183941869699,0.007553815717922038,2.9268248181132552,0.1977096585349342,9.22501402643061
